window,kind,q,split,lag,placebo,placebo_definition,K,T,kappa_A,kappa_B,F_conv,F_eff_MOP,rho_naive,rho_ols_proxy,rho_2sls,ar_lo,ar_hi,ar_empty,ar_frac_bounded,hac_ar_frac_bounded,ar_projection,conn_naive,conn_2sls,systemic_rank_preserved,seconds
Control_2023_Feb,control,0.97,S3,-1,True,"lead_innovation_F:mA_t-1~mB_t+1|H,mB_t,mB_t-1",18,4260,0.6284417623136557,0.5751908423843171,22.758475504584585,20.62264743834918,,,,,,False,,,not_applicable_placebo,,,False,0.004600249987561256
Control_2023_Feb,control,0.97,S3,1,False,,18,4260,0.6284417623136557,0.6266332034459159,1308.4959115388367,589.2081989085644,1.5862708739622204,1.515194317167448,1.4526780513071473,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.2038295419770293
Control_2023_Feb,control,0.97,S3,2,False,,18,4260,0.620395767932834,0.6181571876708573,1264.6464488633162,613.5319564254482,1.5862708739622204,1.546289935106345,1.5143910551249826,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20164591597858816
Control_2023_Feb,control,0.97,S3,5,False,,18,4260,0.6152651964525659,0.6105845678672813,1220.9165521875282,668.552200480686,1.5862708739622204,1.5761155446704034,1.574875830513078,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20173941599205136
Control_2023_Feb,control,0.97,S3,10,False,,18,4260,0.627050660048614,0.6258521744711942,1291.6134174479494,696.7323006877305,1.5862708739622204,1.5964271391512974,1.6476530874449693,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20127166697056964
Control_2023_Jan,control,0.95,S1,-1,True,"lead_innovation_F:mA_t-1~mB_t+1|H,mB_t,mB_t-1",18,4260,0.5979628487648501,0.5789932630763679,2.401208190794748,2.2169198925307696,,,,,,False,,,not_applicable_placebo,,,False,0.0045975419925525784
Control_2023_Jan,control,0.95,S1,1,False,,18,4260,0.5979628487648501,0.6606355781759449,1690.7147400924987,414.99825408343065,2.137325076951515,1.9560528508430235,1.8811382469677864,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20222045801347122
Control_2023_Jan,control,0.95,S1,2,False,,18,4260,0.5792362590623775,0.6431887179178855,1570.2702123190625,440.1700739832891,2.137325076951515,2.0435845615917643,1.984440623468432,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20193570898845792
Control_2023_Jan,control,0.95,S1,5,False,,18,4260,0.5737912272019738,0.6310519742288391,1502.2283498312297,491.6813506179171,2.137325076951515,2.1311334562179667,2.097558181914516,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20223633298883215
Control_2023_Jan,control,0.95,S1,10,False,,18,4260,0.5985015361593865,0.6491355623758118,1618.966361903323,462.3929259311074,2.137325076951515,2.1713836513103026,2.2086926489097105,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20187683298718184
Control_2023_Jan,control,0.95,S2,-1,True,"lead_innovation_F:mA_t-1~mB_t+1|H,mB_t,mB_t-1",18,4260,0.6086688643732875,0.5656366628188261,6.505120653528817,6.994718931381204,,,,,,False,,,not_applicable_placebo,,,False,0.004655291035305709
Control_2023_Jan,control,0.95,S2,1,False,,18,4260,0.6086688643732875,0.6326436517702138,2002.6331514332605,564.4504573108333,2.137325076951515,1.9715498839611463,1.9128251163958467,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.2018108750344254
Control_2023_Jan,control,0.95,S2,2,False,,18,4260,0.5910874939318118,0.6136299006566045,1865.0500256577814,601.3317432627009,2.137325076951515,2.0489721119369317,2.007905750890358,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20188800001051277
Control_2023_Jan,control,0.95,S2,5,False,,18,4260,0.5830370820595244,0.6038300772010675,1794.4000247545698,682.1983158573225,2.137325076951515,2.1240362449908745,2.115522207712125,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20175845903577283
Control_2023_Jan,control,0.95,S2,10,False,,18,4260,0.6031835765471091,0.6258126665189215,1944.7259421081171,696.5292390884009,2.137325076951515,2.1705629542104052,2.200672951549627,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20184587500989437
Control_2023_Jan,control,0.95,S3,-1,True,"lead_innovation_F:mA_t-1~mB_t+1|H,mB_t,mB_t-1",18,4260,0.5758884203006065,0.5890457079089976,12.2792269629852,11.594787315798946,,,,,,False,,,not_applicable_placebo,,,False,0.004710707988124341
